rank,object_name,count,percentage,instance_count
9022,ipodcharger,1,0.00,1
9023,Wallbracket,1,0.00,1
9024,LIghtswitch',1,0.00,1
9025,Mailbox',1,0.00,1
9026,cartone,1,0.00,1
9027,woodbeam,1,0.00,1
9028,chairleegs,1,0.00,1
9029,elctricstoveventhood,1,0.00,1
9030,ServingDish,1,0.00,1
9031,Cooker,1,0.00,1
9032,Dishwash,1,0.00,1
9033,DeliveryMailBasket,1,0.00,1
9034,rackopen1,1,0.00,1
9035,tissueroller,1,0.00,1
9036,hanger1,1,0.00,1
9037,tissuerolleroutput,1,0.00,1
9038,hanger2,1,0.00,1
9039,WoodenChairLeg,1,0.00,1
9040,IndexCards,1,0.00,0
9041,Monitorbacking,1,0.00,1
9042,smallwheeledfilecabinet,1,0.00,1
9043,boxwithpaperandwires,1,0.00,1
9044,"Pileofbooks,papers,miscellaneous",1,0.00,1
9045,outsideglasstiles,1,0.00,1
9046,outsidebackwall,1,0.00,4
9047,outsidebeam,1,0.00,1
9048,armofchair,1,0.00,1
9049,Glassdivider,1,0.00,1
9050,groundlevelfloor,1,0.00,0
9051,screenframemovable,1,0.00,1
9052,rowofchair,1,0.00,1
9053,istlevelfloor,1,0.00,1
9054,whiteborder,1,0.00,1
9055,2ndlevelfloor,1,0.00,1
9056,audiodevice,1,0.00,1
9057,elevatorbuttons,1,0.00,1
9058,tealchair,1,0.00,1
9059,purplechair,1,0.00,1
9060,mainswitch,1,0.00,1
9061,Chase-Lounge,1,0.00,1
9062,Dresser-Vanity,1,0.00,2
9063,Store,1,0.00,5
9064,Colum,1,0.00,3
9065,PersonalComputer,1,0.00,1
9066,DryEraser,1,0.00,1
9067,greenmarker,1,0.00,1
9068,bluemarker,1,0.00,1
9069,paperbundel,1,0.00,1
9070,pinkcup,1,0.00,1
9071,whitecup,1,0.00,1
9072,umberla,1,0.00,2
9073,frontviewofbag,1,0.00,1
9074,Foldingwall,1,0.00,1
9075,Cornerprotector,1,0.00,3
9076,spicet,1,0.00,2
9077,sanitizerdispenser,1,0.00,1
9078,speakerset,1,0.00,1
9079,roomsprybottle,1,0.00,1
9080,cpu7,1,0.00,1
9081,cpu8,1,0.00,1
9082,cpu9,1,0.00,1
9083,connecter,1,0.00,1
9084,EyeGlasses,1,0.00,1
9085,SmallStool,1,0.00,1
9086,LongSheet,1,0.00,1
9087,SingleDrawer,1,0.00,1
9088,Net,1,0.00,1
9089,erasers,1,0.00,1
9090,whiteboardmakrer,1,0.00,1
9091,eiling,1,0.00,1
9092,chairleg1,1,0.00,1
9093,chairleg2,1,0.00,1
9094,chacjk,1,0.00,2
9095,post-its,1,0.00,1
9096,oilcan,1,0.00,1
9097,drillmechine,1,0.00,1
9098,revalvingfan,1,0.00,1
9099,wise,1,0.00,1
9100,leathmechine,1,0.00,1
9101,oiltin,1,0.00,1
9102,instrumentsstand,1,0.00,1
9103,handhold,1,0.00,1
9104,toweldispencer,1,0.00,1
9105,BEDSIDETABLE,1,0.00,1
9106,CHESTOFDRAWERS,1,0.00,1
9107,chairontheright,1,0.00,1
9108,leftchair,1,0.00,1
9109,indexcards,1,0.00,1
9110,moreindexcards,1,0.00,1
9111,DRILINGMACHINE,1,0.00,1
9112,CHAIR4,1,0.00,1
9113,CHAIR5,1,0.00,1
9114,bunkbedframe,1,0.00,3
9115,lightshade,1,0.00,1
9116,greenhouse,1,0.00,2
9117,crates,1,0.00,1
9118,packagedbox,1,0.00,1
9119,packagedmiddlebag,1,0.00,1
9120,endpackagedbag,1,0.00,1
9121,longfloorbox,1,0.00,1
9122,cubicaldesk,1,0.00,0
9123,cubicaldevider,1,0.00,1
9124,middlebag,1,0.00,1
9125,sidepackagedbag,1,0.00,0
9126,leftbattery,1,0.00,1
9127,middlebattery,1,0.00,1
9128,rightbattery,1,0.00,1
9129,randompapers,1,0.00,1
9130,businessbrocher,1,0.00,1
9131,backgroundperson,1,0.00,1
9132,sittingperson,1,0.00,1
9133,topcardboardbox,1,0.00,0
9134,bottomcardboardbox,1,0.00,1
9135,backcomputerscreen,1,0.00,1
9136,computerchairwithwheels,1,0.00,1
9137,floorundersittingperson,1,0.00,1
9138,ducttape,1,0.00,1
9139,cornercardboardbox,1,0.00,1
9140,boxoffood,1,0.00,1
9141,greenbag,1,0.00,1
9142,backleftcomputerscreen,1,0.00,1
9143,paperclutter,1,0.00,1
9144,rectangularbox,1,0.00,1
9145,verticallytapedbox,1,0.00,1
9146,verticalbundle,1,0.00,1
9147,largebulkybundle,1,0.00,1
9148,rectangularleaningbox,1,0.00,0
9149,farrightbox,1,0.00,1
9150,doorlatch,1,0.00,1
9151,tileborder,1,0.00,1
9152,oops,1,0.00,0
9153,blacktable,1,0.00,1
9154,greenfile,1,0.00,1
9155,coverbag,1,0.00,1
9156,Cactus,1,0.00,1
9157,waze,1,0.00,1
9158,buib,1,0.00,1
9159,TableCalender,1,0.00,1
9160,SHOPA,1,0.00,1
9161,TABLECALENDER,1,0.00,1
9162,STACHU,1,0.00,1
9163,SHOPACHAIR,1,0.00,1
9164,jarkin,1,0.00,1
9165,fllor3,1,0.00,1
9166,floor7,1,0.00,1
9167,floor9,1,0.00,1
9168,mat3,1,0.00,1
9169,floor0,1,0.00,1
9170,chair44,1,0.00,1
9171,strippedwall,1,0.00,1
9172,printedchair,1,0.00,1
9173,legcushion,1,0.00,1
9174,pillow6,1,0.00,1
9175,pillow7,1,0.00,1
9176,pillow8,1,0.00,1
9177,pillow9,1,0.00,1
9178,pillow10,1,0.00,1
9179,VanillaEnvelope,1,0.00,1
9180,TapeDispencer,1,0.00,1
9181,ExternalHardDrive,1,0.00,1
9182,Sissors,1,0.00,1
9183,PrinterStand,1,0.00,1
9184,GiftBox,1,0.00,1
9185,person1,1,0.00,1
9186,AnotherWindow,1,0.00,1
9187,piullow,1,0.00,1
9188,workspacewall,1,0.00,1
9189,hungclothes,1,0.00,1
9190,cabinwall,1,0.00,1
9191,snakesbox,1,0.00,1
9192,OrangeJuice,1,0.00,1
9193,rowofseats,1,0.00,1
9194,electricalcabinet,1,0.00,1
9195,lecturedesks,1,0.00,1
9196,Tvscreen,1,0.00,1
9197,lecturechairs,1,0.00,13
9198,shelfwithglassdoor,1,0.00,1
9199,paperrollwihpad,1,0.00,1
9200,metalstructure,1,0.00,1
9201,steelcontainer,1,0.00,1
9202,washingbasin,1,0.00,1
9203,PILAR,1,0.00,1
9204,storagearea,1,0.00,1
9205,InfoSign,1,0.00,1
9206,Signage,1,0.00,1
9207,SectionalCabinet,1,0.00,1
9208,cOFFEcREAMER,1,0.00,1
9209,HandSoapDispenser,1,0.00,1
9210,DishSoapandHandSoap,1,0.00,1
9211,woodenslab,1,0.00,1
9212,dresserandmirror,1,0.00,0
9213,almira,1,0.00,1
9214,dryeraseboarderaser,1,0.00,2
9215,dryeraseboardpen,1,0.00,1
9216,paneledfloor,1,0.00,1
9217,cushioncovers,1,0.00,1
9218,Enternewobjectname,1,0.00,1
9219,Floorcarpet,1,0.00,0
9220,Worker,1,0.00,1
9221,celingwall,1,0.00,1
9222,Sidepillars,1,0.00,1
9223,Sidepillar,1,0.00,1
9224,supportpillars,1,0.00,1
9225,wallmountTV,1,0.00,1
9226,Sofacoushine,1,0.00,3
9227,toiletseatlid,1,0.00,1
9228,Cornerwall,1,0.00,1
9229,WatchYourStep,1,0.00,2
9230,flowersinavase,1,0.00,1
9231,shelfladder,1,0.00,1
9232,pinkboxes,1,0.00,1
9233,WhiteBox,1,0.00,1
9234,electricitybox,1,0.00,1
9235,advertisementbanner,1,0.00,1
9236,Powersource,1,0.00,1
9237,Blackelectricwire,1,0.00,1
9238,Rearwall,1,0.00,1
9239,WoodenFrame,1,0.00,2
9240,signholder,1,0.00,1
9241,Outletcover,1,0.00,1
9242,picture6,1,0.00,1
9243,picture7,1,0.00,1
9244,picture8,1,0.00,1
9245,picture9,1,0.00,1
9246,picture10,1,0.00,1
9247,picture11,1,0.00,1
9248,picture12,1,0.00,1
9249,expomarker,1,0.00,1
9250,cabniet,1,0.00,2
9251,postitboard,1,0.00,1
9252,Clotheshanger,1,0.00,1
9253,SIgn,1,0.00,1
9254,CLosetdoor,1,0.00,2
9255,Storagechest,1,0.00,1
9256,mirroredwardrobe,1,0.00,1
9257,closetdoorframe,1,0.00,1
9258,Showcase,1,0.00,1
9259,DeskcumTable,1,0.00,1
9260,WallMatt,1,0.00,1
9261,paperonwall1,1,0.00,1
9262,microwaveplug,1,0.00,1
9263,countertop1,1,0.00,1
9264,WallOrnament,1,0.00,1
9265,LiquidSoap,1,0.00,1
9266,OrganizingStructure,1,0.00,1
9267,Doorwindow,1,0.00,1
9268,pedestal,1,0.00,1
9269,printedsheetsofpaper,1,0.00,1
9270,rheamofpaper,1,0.00,1
9271,boxesofpaper,1,0.00,1
9272,printertablewithshelves,1,0.00,1
9273,blankcoloredpaper,1,0.00,1
9274,blankyellowpaper,1,0.00,1
9275,paperrheams,1,0.00,1
9276,tabeltop,1,0.00,1
9277,sheetsofpaper,1,0.00,1
9278,LoungeChairs,1,0.00,1
9279,puzzle,1,0.00,1
9280,cauldron,1,0.00,1
9281,Control,1,0.00,1
9282,DocumentStand,1,0.00,1
9283,ottomon,1,0.00,1
9284,Presurecooker,1,0.00,1
9285,frypan,1,0.00,1
9286,cutbord,1,0.00,1
9287,PegBoard,1,0.00,1
9288,carpe,1,0.00,1
9289,purplefuton,1,0.00,1
9290,Redcoach,1,0.00,1
9291,shelvingorganizer,1,0.00,1
9292,endtables,1,0.00,1
9293,florescentlight,1,0.00,1
9294,wallhook,1,0.00,1
9295,WirelessMicrophonePack,1,0.00,1
9296,pod,1,0.00,1
9297,THERMOS,1,0.00,1
9298,THERMOSTAT,1,0.00,1
9299,EXTENSIONCORD,1,0.00,1
9300,papertrash,1,0.00,1
9301,stainlesssteelcupdispenser,1,0.00,1
9302,slippery,1,0.00,1
9303,sprayattachment,1,0.00,1
9304,faucethead,1,0.00,1
9305,soapwindow,1,0.00,1
9306,microwavewindow,1,0.00,1
9307,waterdispenseportal,1,0.00,1
9308,microwavedisplay,1,0.00,1
9309,microwavekeypad,1,0.00,1
9310,waterdispensebutton,1,0.00,3
9311,dishwashingliquid,1,0.00,1
9312,PaperGlass,1,0.00,1
9313,WoodenCupboard,1,0.00,1
9314,Worktop,1,0.00,1
9315,Woodenshelf,1,0.00,1
9316,wallbeam,1,0.00,1
9317,WallSeatingArea,1,0.00,1
9318,partofcabinet,1,0.00,1
9319,informationcolumn,1,0.00,1
9320,Sheetrock,1,0.00,1
9321,BookRack,1,0.00,1
9322,podiumstand,1,0.00,1
9323,tvcoord,1,0.00,4
9324,cubboardwithglassdoor,1,0.00,1
9325,Firesafty,1,0.00,1
9326,Desk/bar,1,0.00,1
9327,shelfcontainingbooks,1,0.00,1
9328,wirebox,1,0.00,1
9329,SmallTables,1,0.00,1
9330,flood,1,0.00,1
9331,chesstimer,1,0.00,1
9332,blackboarderaser,1,0.00,1
9333,chalkboardsupplies,1,0.00,1
9334,desktoppc,1,0.00,1
9335,sailboat,1,0.00,1
9336,selfslabe,1,0.00,1
9337,chaier,1,0.00,1
9338,flowerbase,1,0.00,2
9339,wallcorner,1,0.00,1
9340,greymat,1,0.00,1
9341,orangemat,1,0.00,1
9342,cupboard1,1,0.00,1
9343,refrigerater,1,0.00,1
9344,Otherwall,1,0.00,1
9345,Metalhangers,1,0.00,2
9346,electricalbar,1,0.00,3
9347,decorativepictureframe,1,0.00,1
9348,",magazine",1,0.00,1
9349,doorways,1,0.00,1
9350,comutermonitor,1,0.00,1
9351,lamps3,1,0.00,1
9352,PIC,1,0.00,0
9353,SIGNS,1,0.00,1
9354,BOAT,1,0.00,1
9355,LAMO,1,0.00,1
9356,CHAR,1,0.00,1
9357,MASIN,1,0.00,1
9358,CHAR'S,1,0.00,1
9359,FLOER,1,0.00,1
9360,PAPERBOARD,1,0.00,1
9361,wallplaque,1,0.00,1
9362,showfa,1,0.00,1
9363,BookTrolley,1,0.00,1
9364,BookShelf/Decoration,1,0.00,1
9365,watersoftner,1,0.00,1
9366,coffeethermas,1,0.00,1
9367,Dishdrainer,1,0.00,1
9368,Basebord,1,0.00,1
9369,houseshoes,1,0.00,2
9370,slidedoor,1,0.00,1
9371,rearwall,1,0.00,1
9372,leftblackchair,1,0.00,1
9373,rightblackchair,1,0.00,1
9374,desktopside,1,0.00,1
9375,whitebedframe,1,0.00,3
9376,roundtablechair,1,0.00,1
9377,BrownHeadboard,1,0.00,1
9378,BottomDeskDrawer,1,0.00,1
9379,MiddleDeskDrawer,1,0.00,1
9380,TopDeskDrawer,1,0.00,1
9381,artreflextion,1,0.00,1
9382,lampreflextion,1,0.00,1
9383,windowsill/protrudingwall,1,0.00,1
9384,top-iarytree,1,0.00,1
9385,chaise,1,0.00,1
9386,artificialplant,1,0.00,4
9387,airconditioningduct,1,0.00,1
9388,classfloor,1,0.00,1
9389,glassflorr,1,0.00,1
9390,lotions,1,0.00,1
9391,tilewallbase,1,0.00,1
9392,countersurround,1,0.00,1
9393,PodiumDesk,1,0.00,1
9394,deepfrier,1,0.00,1
9395,colander,1,0.00,1
9396,papercabinet,1,0.00,1
9397,DryCleaningbag,1,0.00,1
9398,Inventory,1,0.00,1
9399,WheelTable,1,0.00,1
9400,Threebottles,1,0.00,1
9401,threebottles,1,0.00,1
9402,packages,1,0.00,1
9403,FilesCabinets,1,0.00,1
9404,bOARD,1,0.00,1
9405,STEELCUPBOARD,1,0.00,1
9406,BottleofGlue,1,0.00,0
9407,two-tieredmailholdertray,1,0.00,1
9408,lightswitchplate,1,0.00,0
9409,filingcabinetdrawer,1,0.00,2
9410,electricalwalloutlet,1,0.00,1
9411,cardcatalogue,1,0.00,1
9412,foodwastage,1,0.00,1
9413,cupboare,1,0.00,1
9414,oficearea,1,0.00,1
9415,heating,1,0.00,1
9416,"abel,chair",1,0.00,1
9417,topsideofsofa,1,0.00,1
9418,SCANNER,1,0.00,1
9419,STAPLER,1,0.00,1
9420,HOLEPUNCHER,1,0.00,1
9421,cornershelf,1,0.00,1
9422,Decoration1,1,0.00,1
9423,wallmountedfixture,1,0.00,1
9424,carpettedfloor,1,0.00,1
9425,ironlockers,1,0.00,1
9426,revolvingchairs,1,0.00,1
9427,computerspars,1,0.00,1
9428,chalkboardboarder,1,0.00,2
9429,barstools,1,0.00,1
9430,glasscabinets,1,0.00,1
9431,REGULATOR,1,0.00,1
9432,Cabnit,1,0.00,1
9433,morror,1,0.00,1
9434,glsswall,1,0.00,1
9435,kupboard,1,0.00,1
9436,roomsuport,1,0.00,1
9437,bedchair,1,0.00,1
9438,concretepillar,1,0.00,1
9439,babystroller,1,0.00,1
9440,plasticicecreamcone,1,0.00,1
9441,toyteapot,1,0.00,1
9442,basein,1,0.00,1
9443,sidecart,1,0.00,1
9444,ConcretePillar,1,0.00,1
9445,Garbagebag,1,0.00,1
9446,Smallcabinet,1,0.00,1
9447,Pinpad,1,0.00,1
9448,Doormolding,1,0.00,1
9449,Alternatedoor,1,0.00,1
9450,Keyholelock,1,0.00,1
9451,Pipeline,1,0.00,3
9452,televisino,1,0.00,1
9453,movieequipment,1,0.00,1
9454,whitevoard,1,0.00,1
9455,dooraccess,1,0.00,1
9456,table],1,0.00,1
9457,FileDrawer,1,0.00,1
9458,candy,1,0.00,1
9459,comforter/beadspread,1,0.00,1
9460,sleeppillows,1,0.00,1
9461,decorativequilt,1,0.00,1
9462,wallcubes,1,0.00,2
9463,pokadothat,1,0.00,1
9464,artworkwithmatts,1,0.00,1
9465,yellowaccentwall,1,0.00,1
9466,mullion,1,0.00,4
9467,hangingorganizer,1,0.00,1
9468,decorativebowel,1,0.00,1
9469,shadows,1,0.00,6
9470,keepsakeboxes,1,0.00,5
9471,hangingplate,1,0.00,1
9472,readingtable,1,0.00,1
9473,SOFAS,1,0.00,0
9474,brickdesignedwall,1,0.00,1
9475,insideglassdoor,1,0.00,1
9476,insidefloor,1,0.00,1
9477,AManphoto,1,0.00,1
9478,equipmentphoto,1,0.00,1
9479,somelettersonglass,1,0.00,1
9480,wallvents,1,0.00,1
9481,glasstabletop,1,0.00,2
9482,patesandspoons,1,0.00,1
9483,tolietpaper,1,0.00,1
9484,whole,1,0.00,1
9485,Xbox,1,0.00,1
9486,Jacke,1,0.00,1
9487,StoreBackground,1,0.00,2
9488,Brand,1,0.00,1
9489,PotHolders,1,0.00,1
9490,bx,1,0.00,1
9491,cofeemaker,1,0.00,1
9492,oxtype,1,0.00,1
9493,spidespace,1,0.00,1
9494,spce,1,0.00,1
9495,chit,1,0.00,1
9496,workmat,1,0.00,1
9497,Tablebase,1,0.00,2
9498,roomsign,1,0.00,1
9499,Blue/Wall,1,0.00,1
9500,OfficeCarpet,1,0.00,7
9501,OfficeTable,1,0.00,2
9502,OfficeShelving,1,0.00,1
9503,ConferenceTableandChairs,1,0.00,1
9504,FilingContainers,1,0.00,1
9505,ElectricChord,1,0.00,1
9506,FilingFolder,1,0.00,1
9507,FakeFlower,1,0.00,1
9508,Noteonwall,1,0.00,1
9509,plugreceptacle,1,0.00,1
9510,televistion,1,0.00,1
9511,stripscreen2,1,0.00,1
9512,rollingchair3,1,0.00,1
9513,scaner2,1,0.00,1
9514,rollingchair4,1,0.00,1
9515,cable1,1,0.00,1
9516,pendrive,1,0.00,1
9517,steelrack2,1,0.00,1
9518,wire1,1,0.00,1
9519,lampshades,1,0.00,1
9520,sofadisplay,1,0.00,1
9521,talltable,1,0.00,1
9522,ceilingbeam,1,0.00,1
9523,switchpanel,1,0.00,1
9524,foodbasket,1,0.00,1
9525,AdapterCable,1,0.00,1
9526,Sneakers,1,0.00,1
9527,BoxTissues,1,0.00,1
9528,Teajug,1,0.00,1
9529,OfficeEqiupments,1,0.00,1
9530,Bouch,1,0.00,1
9531,pinplug,1,0.00,1
9532,footwear,1,0.00,1
9533,OfficeThings,1,0.00,1
9534,productinfo,1,0.00,1
9535,visualizer,1,0.00,1
9536,blackleathercouch,1,0.00,1
9537,greyleatherloveseat,1,0.00,1
9538,whiteleathersofa,1,0.00,1
9539,greenwall,1,0.00,1
9540,WarningSign,1,0.00,1
9541,TwinBedMatress,1,0.00,1
9542,TwinBedw/Canopy,1,0.00,1
9543,cheppal1,1,0.00,1
9544,cheppal2,1,0.00,1
9545,cheppal3,1,0.00,1
9546,cheppal4,1,0.00,1
9547,woodenseperator,1,0.00,1
9548,sphereobject,1,0.00,1
9549,stool1,1,0.00,1
9550,stool2,1,0.00,1
9551,stool3,1,0.00,1
9552,stool4,1,0.00,1
9553,stool5,1,0.00,1
9554,stool6,1,0.00,1
9555,stool7,1,0.00,1
9556,menu1,1,0.00,1
9557,menu3,1,0.00,1
9558,Helicopter,1,0.00,1
9559,armorie,1,0.00,1
9560,electronicsslot,1,0.00,1
9561,Showercurtains,1,0.00,1
9562,unkown,1,0.00,1
9563,Largedresser,1,0.00,1
9564,FireExtinguisherSign,1,0.00,1
9565,bedcovering,1,0.00,3
9566,bedladder,1,0.00,1
9567,uropyancloset,1,0.00,1
9568,toiletcarpet,1,0.00,1
9569,TRAYS,1,0.00,1
9570,advertigementboard,1,0.00,1
9571,openwindow,1,0.00,1
9572,tifani,1,0.00,1
9573,Kitchen,1,0.00,1
9574,Tools,1,0.00,1
9575,AdveristingPoster,1,0.00,1
9576,AdvertisingPoster,1,0.00,1
9577,BedroomShelving,1,0.00,1
9578,Backboard,1,0.00,2
9579,iMacCharger,1,0.00,1
9580,bunk,1,0.00,1
9581,firstmonitor,1,0.00,1
9582,secondmonitor,1,0.00,1
9583,firstcomputer,1,0.00,1
9584,secondcomputer,1,0.00,1
9585,wallwithmirror,1,0.00,1
9586,secondpctable,1,0.00,1
9587,trirdcomputer,1,0.00,1
9588,thirdmonitor,1,0.00,1
9589,secondofficechair,1,0.00,1
9590,taller,1,0.00,1
9591,GlassWalls,1,0.00,1
9592,RoundedBench,1,0.00,2
9593,RoundBench,1,0.00,0
9594,GrayRoundBench,1,0.00,1
9595,OfficeSpace1,1,0.00,1
9596,OfficeSpace2,1,0.00,0
9597,OfficeSpace3,1,0.00,0
9598,WhiteChair,1,0.00,1
9599,OfficeFlooring,1,0.00,1
9600,studydesk,1,0.00,1
9601,overheadlighting,1,0.00,45
9602,sprinklers,1,0.00,9
9603,flatfiledrawers,1,0.00,2
9604,floor(carpet),1,0.00,1
9605,panelbox,1,0.00,1
9606,FireSaver,1,0.00,1
9607,FilingTray,1,0.00,1
9608,Fouton,1,0.00,1
9609,Crocks,1,0.00,1
9610,paintedwall,1,0.00,1
9611,broomstick,1,0.00,1
9612,bluecloth,1,0.00,1
9613,wallbottomwoodaork,1,0.00,1
9614,entrancewoodwork,1,0.00,1
9615,wallmoundaedthings,1,0.00,1
9616,backround,1,0.00,1
9617,thickborder,1,0.00,1
9618,vent2,1,0.00,1
9619,vent3,1,0.00,1
9620,walllining,1,0.00,1
9621,leftwindow,1,0.00,1
9622,rightwindow,1,0.00,1
9623,bar2,1,0.00,1
9624,bar3,1,0.00,1
9625,bar4,1,0.00,1
9626,wallside,1,0.00,1
9627,rightwallside,1,0.00,1
9628,wallnearlining,1,0.00,0
9629,majorwall,1,0.00,1
9630,smallborder,1,0.00,1
9631,leftcorner,1,0.00,1
9632,rightcorner,1,0.00,1
9633,smalllining,1,0.00,1
9634,chair55,1,0.00,1
9635,manual,1,0.00,2
9636,receptiondesk,1,0.00,1
9637,Legocharacter,1,0.00,1
9638,LegoWall,1,0.00,1
9639,playtent,1,0.00,1
9640,sTOOL,1,0.00,1
9641,bACKROUND,1,0.00,1
9642,jUNK,1,0.00,1
9643,eXTRA,1,0.00,1
9644,penmarker,1,0.00,1
9645,wll,1,0.00,1
9646,ceilingroof,1,0.00,1
9647,CoffeeTable2,1,0.00,1
9648,Garbagecan2,1,0.00,2
9649,Plantpot,1,0.00,1
9650,Couch3,1,0.00,7
9651,Vent2,1,0.00,1
9652,Vent3,1,0.00,1
9653,Dirt,1,0.00,1
9654,pinkheadboard,1,0.00,1
9655,blackheadboard,1,0.00,1
9656,roiundpillow,1,0.00,1
9657,blankey,1,0.00,1
9658,customerservicestation,1,0.00,1
9659,ma,1,0.00,1
9660,PaperAd,1,0.00,3
9661,OutsideSign,1,0.00,2
9662,SanitizerBox,1,0.00,1
9663,Table&Chairs,1,0.00,1
9664,BedPosts,1,0.00,1
9665,TableSet,1,0.00,1
9666,horsehead,1,0.00,1
9667,flowervise,1,0.00,1
9668,printingmeachine,1,0.00,1
9669,Fireextinguisherbox,1,0.00,1
9670,bookcases,1,0.00,1
9671,ceieling,1,0.00,1
9672,wok,1,0.00,1
9673,dinningroomchair,1,0.00,2
9674,Snacks,1,0.00,1
9675,Plaques,1,0.00,1
9676,Marblefloor,1,0.00,1
9677,desing,1,0.00,1
9678,drinktray,1,0.00,1
9679,garments,1,0.00,1
9680,TABLESTAND,1,0.00,1
9681,STOVEVENTHOOD,1,0.00,1
9682,SPICECONTAINERS,1,0.00,1
9683,MEASURINGCUP,1,0.00,1
9684,coat1,1,0.00,1
9685,coat2,1,0.00,1
9686,paddedenvelope,1,0.00,1
9687,umbella,1,0.00,1
9688,Bathroomstall,1,0.00,2
9689,Bathroomdoor,1,0.00,1
9690,utensiles,1,0.00,1
9691,brandname,1,0.00,1
9692,insulatedmug,1,0.00,1
9693,projectorswitchcontroller,1,0.00,1
9694,lighjtswitch,1,0.00,1
9695,ceilinglight1,1,0.00,1
9696,ceilinglight2,1,0.00,1
9697,ceilinglight3,1,0.00,1
9698,windrowcoverwithblinds,1,0.00,1
9699,desk12,1,0.00,1
9700,desk13,1,0.00,1
9701,cahir5,1,0.00,1
9702,chait7,1,0.00,1
9703,ceilinggrate,1,0.00,0
9704,designedcraft,1,0.00,1
9705,woodenarch,1,0.00,1
9706,lamphead,1,0.00,1
9707,colorbox,1,0.00,1
9708,whitearea,1,0.00,1
9709,rack4,1,0.00,1
9710,frige',1,0.00,1
9711,ordament,1,0.00,1
9712,FLOWERWAGER,1,0.00,10
9713,SAFE,1,0.00,1
9714,MESH,1,0.00,1
9715,foormoulding',1,0.00,1
9716,seling,1,0.00,1
9717,WallBench,1,0.00,1
9718,verticleblind,1,0.00,1
9719,PostBoard,1,0.00,1
9720,vinylwallbase,1,0.00,3
9721,doorkickplate,1,0.00,1
9722,windoes,1,0.00,1
9723,cock,1,0.00,1
9724,phonebook,1,0.00,1
9725,inbox,1,0.00,1
9726,drawerinsert,1,0.00,1
9727,carpetprotecter,1,0.00,2
9728,WRITINGBOARD,1,0.00,1
9729,FLOORCARPET,1,0.00,2
9730,Overheadprojector,1,0.00,1
9731,cookingvessel,1,0.00,1
9732,openarea,1,0.00,1
9733,BLACKPAD,1,0.00,1
9734,BLUEBUILDING,1,0.00,1
9735,ROSEBUILDING,1,0.00,1
9736,LETTER,1,0.00,1
9737,PAPERPAD,1,0.00,1
9738,Cubicals,1,0.00,1
9739,Bus,1,0.00,1
9740,Bush,1,0.00,1
9741,Chef'span,1,0.00,1
9742,sptula,1,0.00,1
9743,kitchenbacking,1,0.00,1
9744,Papersigns,1,0.00,7
9745,Uprightfiling,1,0.00,1
9746,FloorMirror,1,0.00,1
9747,VanityDresser,1,0.00,1
9748,VanityStool,1,0.00,1
9749,ShowroomDisplayWall,1,0.00,15
9750,CardboardBoxes,1,0.00,1
9751,UnknownFurniture,1,0.00,1
9752,FlourscentCeilingLight,1,0.00,2
9753,StoreWall,1,0.00,1
9754,BouquetinDecorativeVase,1,0.00,1
9755,Pricetag/Information,1,0.00,6
9756,ReflectionofPeople,1,0.00,1
9757,MirrorReflectionofOtherItems,1,0.00,3
9758,CarpetedShowroonFloor,1,0.00,1
9759,Tedyybeat,1,0.00,1
9760,vox,1,0.00,1
9761,NetworkAdaptor,1,0.00,1
9762,boxofchalk,1,0.00,1
9763,COuch,1,0.00,1
9764,hotplate,1,0.00,1
9765,LongDresser,1,0.00,1
9766,NightTable,1,0.00,1
9767,ComforteronMattress,1,0.00,1
9768,woodentile,1,0.00,1
9769,liftoption1,1,0.00,1
9770,stackpipe,1,0.00,1
9771,wallpaper1,1,0.00,1
9772,wallpaper2,1,0.00,1
9773,wallpaper3,1,0.00,1
9774,KnickKnacks,1,0.00,1
9775,MoviePoster,1,0.00,1
9776,NotesonWall,1,0.00,1
9777,ChessSet,1,0.00,1
9778,Windowblinds,1,0.00,2
9779,BULLITENBOARD,1,0.00,1
9780,BOARDS,1,0.00,1
9781,laserprinter,1,0.00,1
9782,podeium,1,0.00,1
9783,throwrug,1,0.00,1
9784,wallskonce,1,0.00,1
9785,nicnac,1,0.00,1
9786,SUV,1,0.00,1
9787,Paperorganizer,1,0.00,3
9788,Bookholders,1,0.00,2
9789,Wickerbasket,1,0.00,1
9790,Draincover,1,0.00,1
9791,Printerpaper,1,0.00,1
9792,Gate,1,0.00,1
9793,whhitebox,1,0.00,1
9794,woodpost,1,0.00,1
9795,person.,1,0.00,1
9796,pricesign.,1,0.00,1
9797,comfoter,1,0.00,1
9798,sheet..,1,0.00,1
9799,animalskinrug,1,0.00,1
9800,stand.,1,0.00,1
9801,flush,1,0.00,1
9802,FilingBox,1,0.00,1
9803,Holderforwater,1,0.00,1
9804,sack,1,0.00,1
9805,doorglass1,1,0.00,1
9806,doorglass2,1,0.00,1
9807,doorglass3,1,0.00,1
9808,upsbattery,1,0.00,1
9809,upsbattery1,1,0.00,1
9810,ball1,1,0.00,1
9811,ball2,1,0.00,1
9812,rackslab1,1,0.00,1
9813,rackslab2,1,0.00,1
9814,rackslab3,1,0.00,1
9815,rackslab4,1,0.00,1
9816,rackslab5,1,0.00,1
9817,marker1,1,0.00,1
9818,marker2,1,0.00,1
9819,marker3,1,0.00,1
9820,marker4,1,0.00,1
